0100-01-  WEST EIFEL VOLC FIELD         Germany              50.17  N   6.85  E   600 Maars               Radiocarbon             D7
1000-10=  AVACHINSKY                    Kamchatka            53.255 N 158.83  E  2741 Stratovolcano       Historical              D1
1000-101  UNNAMED                       Kamchatka            53.63  N 158.10  E   200 Cinder cones        Holocene                U
1000-102  VEER                          Kamchatka            53.63  N 158.42  E   350 Cinder cones        Historical              D3
1000-11=  DZENZURSKY                    Kamchatka            53.637 N 158.922 E  2155 Compound volcano    Holocene                U
1000-12=  ZHUPANOVSKY                   Kamchatka            53.59  N 159.147 E  2958 Compound volcano    Historical              D2
1000-121  ZAVARITSKY                    Kamchatka            53.905 N 158.385 E  1567 Stratovolcano       Holocene                U
1000-122  BAKENIN                       Kamchatka            53.905 N 158.07  E  2277 Caldera             Holocene                U
1000-123  AKADEMIA NAUK                 Kamchatka            53.98  N 159.45  E  1180 Stratovolcanoes     Holocene                U
1000-13=  KARYMSKY                      Kamchatka            54.05  N 159.43  E  1486 Stratovolcano       Historical              D1
1000-14=  MALY SEMIACHIK                Kamchatka            54.13  N 159.67  E  1560 Caldera             Historical              D2
1000-15=  BOLSHOI SEMIACHIK             Kamchatka            54.32  N 160.02  E  1720 Stratovolcanoes     Radiocarbon             D7
1000-16-  TAUNSHITS                     Kamchatka            54.53  N 159.80  E  2353 Stratovolcano       Radiocarbon             D7
1000-17=  UZON                          Kamchatka            54.50  N 159.97  E  1617 Calderas            Radiocarbon             D7
1000-18=  KIKHPINYCH                    Kamchatka            54.487 N 160.253 E  1552 Stratovolcanoes     Radiocarbon             D5
1000-19=  KRASHENINNIKOV                Kamchatka            54.593 N 160.273 E  1856 Caldera             Radiocarbon             D5
1000-20=  KRONOTSKY                     Kamchatka            54.753 N 160.527 E  3528 Stratovolcano       Historical              D2
1000-21=  GAMCHEN                       Kamchatka            54.973 N 160.702 E  2576 Complex volcano     Holocene                U
1000-22=  KOMAROV                       Kamchatka            55.032 N 160.72  E  2070 Stratovolcano       Holocene                U
1000-221  KOLKHOZHNY                    Kamchatka            55.07  N 160.77  E  2161 Stratovolcano       Holocene                U
1000-23=  KIZIMEN                       Kamchatka            55.13  N 160.32  E  2485 Stratovolcano       Historical              D2
1000-231  IULT                          Kamchatka            55.23  N 160.587 E  1857 Stratovolcano       Holocene                U
1000-232  UNNAMED                       Kamchatka            55.92  N 161.75  E       Cinder cones        Holocene?               ?
1000-24=  TOLBACHIK                     Kamchatka            55.83  N 160.33  E  3682 Shield volcano      Historical              D1
1000-241  UDINA                         Kamchatka            55.755 N 160.527 E  2923 Stratovolcanoes     Holocene                U
1000-242  ZIMINA                        Kamchatka            55.862 N 160.603 E  3081 Stratovolcanoes     Holocene                U
1000-25=  BEZYMIANNY                    Kamchatka            55.978 N 160.587 E  2882 Stratovolcano       Historical              D1
1000-251  KAMEN                         Kamchatka            56.02  N 160.593 E  4585 Stratovolcano       Holocene                U
1000-26=  KLIUCHEVSKOI                  Kamchatka            56.057 N 160.638 E  4835 Stratovolcano       Historical              D1
1000-261  USHKOVSKY                     Kamchatka            56.105 N 160.47  E  3943 Compound volcano    Historical              D3
1000-262  ZARECHNY                      Kamchatka            56.38  N 160.83  E   760 Somma volcano       Holocene                U
1000-263  UNNAMED                       Kamchatka            56.53  N 160.87  E   200 Cinder cones        Holocene                U
1000-27=  SHIVELUCH                     Kamchatka            56.653 N 161.36  E  3283 Stratovolcano       Historical              D1
1000-271  PIIP                          Kamchatka-E of       55.42  N 167.33  E  -300 Submarine volcano   Tephrochronology        D7
1000-272  HANGAR                        Kamchatka            54.75  N 157.38  E  2000 Stratovolcano       Radiocarbon             D7
1000-28=  ICHINSKY                      Kamchatka            55.68  N 157.73  E  3621 Stratovolcano       Holocene                U
1000-29-  MALY PAYALPAN                 Kamchatka            55.82  N 157.98  E  1802 Shield volcanoes    Holocene                U
1000-30-  BOLSHOY PAYALPAN              Kamchatka            55.88  N 157.78  E  1906 Shield volcanoes    Holocene                U
1000-31-  PLOSKY                        Kamchatka            55.20  N 158.47  E  1236 Shield volcano      Holocene                U
1000-32-  AKHTANG                       Kamchatka            55.43  N 158.65  E  1956 Shield volcano      Holocene                U
1000-33-  KOZYREVSKY                    Kamchatka            55.58  N 158.38  E  2016 Shield volcano      Holocene                U
1000-34-  ROMANOVKA                     Kamchatka            55.65  N 158.80  E  1442 Stratovolcano       Holocene                U
1000-35-  UKSICHAN                      Kamchatka            56.08  N 158.38  E  1692 Shield volcano      Holocene                U
1000-36-  BOLSHOY-KEKUKNAYSKY           Kamchatka            56.47  N 157.80  E  1401 Shield volcanoes    Holocene                U
1000-37-  KULKEV                        Kamchatka            56.37  N 158.37  E   915 Shield volcano      Holocene                U
1000-38-  GEODESISTOY                   Kamchatka            56.33  N 158.67  E  1170 Shield volcano      Holocene                U
1000-39-  ANAUN                         Kamchatka            56.32  N 158.83  E  1828 Stratovolcano       Holocene                U
1000-40-  KRAINY                        Kamchatka            56.37  N 159.03  E  1554 Shield volcano      Holocene                U
1000-41-  KEKURNY                       Kamchatka            56.40  N 158.85  E  1377 Shield volcanoes    Holocene                U
1000-42-  EGGELLA                       Kamchatka            56.57  N 158.52  E  1046 Shield volcano      Holocene                U
1000-43-  UNNAMED                       Kamchatka            56.82  N 158.95  E  1185 Shield volcano      Holocene                U
1000-44-  VERKHOVOY                     Kamchatka            56.52  N 159.53  E  1400 Shield volcano      Holocene                U
1000-45-  ALNEY-CHASHAKONDZHA           Kamchatka            56.70  N 159.65  E  2598 Stratovolcano       Holocene                U
1000-46-  CHERNY                        Kamchatka            56.82  N 159.67  E  1778 Stratovolcano       Holocene                U
1000-47-  POGRANYCHNY                   Kamchatka            56.85  N 159.80  E  1427 Shield volcanoes    Holocene                U
1000-48-  ZAOZERNY                      Kamchatka            56.88  N 159.95  E  1349 Shield volcanoes    Holocene                U
1000-49-  BLIZNETS                      Kamchatka            56.97  N 159.78  E  1244 Stratovolcano       Holocene                U
1000-50-  KEBENEY                       Kamchatka            57.10  N 159.93  E  1527 Shield volcano      Holocene                U
1000-51-  FEDOTYCH                      Kamchatka            57.13  N 160.40  E   965 Shield volcano      Holocene                U
1000-52-  SEDANKINSKY                   Kamchatka            57.23  N 160.08  E  1241 Shield volcano      Holocene                U
1000-53-  GORNY INSTITUTE               Kamchatka            57.33  N 160.20  E  2125 Stratovolcano       Holocene                U
1000-54-  LEUTONGEY                     Kamchatka            57.30  N 159.83  E  1333 Shield volcano      Holocene                U
1000-55-  TUZOVSKY                      Kamchatka            57.32  N 159.97  E  1533 Shield volcanoes    Holocene                U
1000-56-  TITILA                        Kamchatka            57.40  N 160.10  E  1559 Shield volcano      Holocene                U
1000-57-  MEZHDUSOPOCHNY                Kamchatka            57.43  N 160.20  E  1641 Shield volcano      Holocene                U
1000-58-  SHISHEL                       Kamchatka            57.45  N 160.37  E  2525 Shield volcano      Holocene                U
1000-59-  ELOVSKY                       Kamchatka            57.53  N 160.53  E  1381 Shield volcanoes    Holocene                U
1000-60-  ALNGEY                        Kamchatka            57.70  N 160.40  E  1853 Stratovolcano       Holocene                U
1000-61-  UKA                           Kamchatka            57.70  N 160.58  E  1643 Shield volcano      Holocene                U
1000-62-  KAILENEY                      Kamchatka            57.80  N 160.67  E  1582 Shield volcano      Holocene                U
1000-63-  PLOSKY                        Kamchatka            57.83  N 160.25  E  1255 Shield volcano      Holocene                U
1000-64-  BELY                          Kamchatka            57.88  N 160.53  E  2080 Shield volcanoes    Holocene                U
1000-65-  ATLASOVA                      Kamchatka            57.97  N 160.65  E  1764 Shield volcanoes    Holocene                U
1000-66-  SNEZHNIY                      Kamchatka            58.02  N 160.75  E  2169 Shield volcano      Holocene                U
1000-67-  IKTUNUP                       Kamchatka            58.08  N 160.77  E  2300 Shield volcanoes    Holocene                U
1000-68-  OSTRY                         Kamchatka            58.18  N 160.82  E  2552 Stratovolcanoes     Holocene                U
1000-69-  SNEGOVOY                      Kamchatka            58.20  N 160.97  E  2169 Shield volcano      Holocene                U
1000-70-  SEVERNY                       Kamchatka            58.28  N 160.87  E  1936 Shield volcano      Holocene                U
1000-71-  IETTUNUP                      Kamchatka            58.40  N 161.08  E  1340 Shield volcanoes    Holocene                U
1000-72-  VOYAMPOLSKY                   Kamchatka            58.37  N 160.62  E  1225 Shield volcanoes    Holocene                U
1001-01-  ALUCHIN GROUP                 Russia-NE            66.12  N 165.63  E  1000 Cones               Holocene                U
1001-02-  ANJUISKY                      Russia-NE            67.17  N 165.20  E  1050 Complex volcano     Tephrochronology        D5
1001-03-  BALAGAN-TAS                   Russia-NE            66.43  N 143.73  E   993 Cinder cone         Historical              D4
1002-01-  SOUTHERN SIKHOTE-ALIN         Russia-SE            44.50  N 135.50  E       Volcanic field      Holocene                U
1002-02-  NE UDOKAN PLATEAU             Russia-SE            56.33  N 118.07  E  2180 Volcanic field      Holocene                U
1002-03-  UDOKAN VOLC FIELD             Russia-SE            56.18  N 117.47  E  1980 Shield volcanoes    Radiocarbon             D7
1002-04-  DGIDA BASIN                   Russia-SE            50.52  N 103.25  E  1500 Cinder cones        Holocene                U
1002-05-  TUNKIN DEPRESSION             Russia-SE            51.50  N 102.50  E  1200 Volcanic field      Holocene                U
1002-06-  OKA VOLC FIELD                Russia-SE            52.70  N  98.98  E  2077 Cinder cones        Holocene                U
1002-07-  ULUG-ARGINSKY                 Russia-SE            52.33  N  98.00  E  1800 Cinder cone         Holocene                U
1003-01-  TARYATU-CHULUTU               Mongolia             48.17  N  99.70  E  2400 Volcanic field      Holocene                U
1003-02-  KHANUY GOL                    Mongolia             48.67  N 102.75  E  1886 Volcanic field      Holocene                U
1003-03-  BUS-OBO                       Mongolia             47.12  N 109.08  E  1162 Cinder cone         Holocene?               ?
1003-04-  DARIGANGA VOLC FIELD          Mongolia             45.33  N 114.00  E  1778 Cinder cones        Holocene                U
1003-05-  MIDDLE GOBI                   Mongolia             45.28  N 106.70  E  1120 Cinder cones        Holocene?               ?
1004-01-  TURFAN                        China-W              42.90  N  89.25  E       Cone                Historical              D6
1004-02-  TIANSHAN VOLC GROUP           China-W              42.50  N  86.50  E       Volcanic field      Historical              D6
1004-03-  KUNLUN VOLC GROUP             China-W              35.52  N  80.20  E  5808 Pyroclastic cones   Historical              D2
1004-04-  UNNAMED                       China-W              35.85  N  91.70  E  5400 Volcanic field      Holocene                U
1005-01-  DATONG                        China-E              40.00  N 113.28  E  1882 Cinder cones        Historical              D6
1005-02-  HONGGEERTU                    China-E              41.47  N 113.00  E  1700 Cinder cones        Holocene                U
1005-03-  KELUO GROUP                   China-E              49.37  N 125.92  E   670 Pyroclastic cones   Holocene                U
1005-04-  WUDALIANCHI                   China-E              48.72  N 126.12  E   597 Volcanic field      Historical              D4
1005-05-  JINGPOHU                      China-E              44.08  N 128.83  E   500 Volcanic field      Radiocarbon             D7
1005-06-  LONGGANG GROUP                China-E              42.33  N 126.50  E  1000 Cinder cones        Radiocarbon             D4
1005-07-  BAITOUSHAN                    China-E              41.98  N 128.08  E  2744 Stratovolcano       Historical              D4
1006-01-  XIANJINDAO                    Korea                41.33  N 128.00  E       Unknown             Historical              D5
1006-02-  CH'UGA-RYONG                  Korea                38.33  N 127.33  E   452 Shield volcano      Holocene?               ?
1006-03-  ULREUNG                       Korea                37.50  N 130.87  E   984 Stratovolcano       Radiocarbon             D7
1006-04-  HALLA                         Korea                33.37  N 126.53  E  1950 Shield volcano      Historical              D6
1101-01-  BULDIR                        Aleutian Is          52.37  N 175.98  E   656 Stratovolcano       Holocene                U
1101-02-  KISKA                         Aleutian Is          52.10  N 177.60  E  1220 Stratovolcano       Historical              D1
1101-03-  SEGULA                        Aleutian Is          52.02  N 178.13  E  1153 Stratovolcano       Holocene                U
1101-04-  DAVIDOF                       Aleutian Is          51.97  N 178.33  E   328 Stratovolcano       Holocene?               ?
1101-05-  LITTLE SITKIN                 Aleutian Is          51.95  N 178.53  E  1188 Stratovolcano       Historical              D3
1101-06-  SEMISOPOCHNOI                 Aleutian Is          51.95  N 179.62  E  1221 Stratovolcano       Historical              D1
1101-07-  GARELOI                       Aleutian Is          51.78  N 178.80  W  1573 Stratovolcano       Historical              D1
1101-08-  TANAGA                        Aleutian Is          51.88  N 178.13  W  1806 Stratovolcanoes     Historical              D2
1101-09-  TAKAWANGHA                    Aleutian Is          51.87  N 178.02  W  1449 Stratovolcano       Holocene                U
1101-10-  BOBROF                        Aleutian Is          51.90  N 177.43  W   738 Stratovolcano       Holocene?               ?
1101-11-  KANAGA                        Aleutian Is          51.92  N 177.17  W  1307 Stratovolcano       Historical              D1
1101-111  MOFFETT                       Aleutian Is          51.93  N 176.75  W  1196 Stratovolcano       Holocene                U
1101-112  ADAGDAK                       Aleutian Is          51.98  N 176.60  W   645 Stratovolcano       Holocene                U
1101-12-  GREAT SITKIN                  Aleutian Is          52.08  N 176.13  W  1740 Stratovolcano       Historical              D1
1101-13-  KASATOCHI                     Aleutian Is          52.18  N 175.50  W   314 Stratovolcano       Historical              D4
1101-14-  KONIUJI                       Aleutian Is          52.22  N 175.13  W   272 Stratovolcano       Uncertain               ?
1101-15-  SERGIEF                       Aleutian Is          52.03  N 174.93  W   560 Stratovolcano       Uncertain               ?
1101-16-  ATKA                          Aleutian Is          52.38  N 174.15  W  1533 Stratovolcanoes     Historical              D1
1101-18-  SEGUAM                        Aleutian Is          52.32  N 172.52  W  1054 Stratovolcanoes     Historical              D1
1101-19-  AMUKTA                        Aleutian Is          52.50  N 171.25  W  1066 Stratovolcano       Historical              D1
1101-20-  CHAGULAK                      Aleutian Is          52.57  N 171.13  W  1142 Stratovolcano       Holocene                U
1101-21-  YUNASKA                       Aleutian Is          52.63  N 170.63  W   550 Shield volcano      Historical              D2
1101-22-  HERBERT                       Aleutian Is          52.75  N 170.12  W  1290 Stratovolcano       Holocene                U
1101-23-  CARLISLE                      Aleutian Is          52.90  N 170.05  W  1620 Stratovolcano       Historical              D3
1101-24-  CLEVELAND                     Aleutian Is          52.82  N 169.95  W  1730 Stratovolcano       Historical              D1
1101-25-  ULIAGA                        Aleutian Is          53.07  N 169.77  W   888 Stratovolcano       Holocene?               ?
1101-26-  KAGAMIL                       Aleutian Is          52.97  N 169.72  W   893 Stratovolcano       Historical              D2
1101-27-  VSEVIDOF                      Aleutian Is          53.13  N 168.68  W  2149 Stratovolcano       Historical              D3
1101-28-  RECHESCHNOI                   Aleutian Is          53.15  N 168.55  W  1984 Stratovolcano       Holocene                U
1101-29-  OKMOK                         Aleutian Is          53.42  N 168.13  W  1073 Stratovolcano       Historical              D1
1101-30-  BOGOSLOF                      Aleutian Is          53.93  N 168.03  W   101 Submarine volcano   Historical              D1
1101-31-  MAKUSHIN                      Aleutian Is          53.90  N 166.93  W  2036 Stratovolcano       Historical              D1
1101-311  TABLE TOP-WIDE BAY            Aleutian Is          53.98  N 166.67  W   800 Cinder cones        Holocene?               ?
1101-32-  AKUTAN                        Aleutian Is          54.13  N 165.97  W  1303 Stratovolcano       Historical              D1
1101-34-  WESTDAHL                      Aleutian Is          54.52  N 164.65  W  1654 Stratovolcano       Historical              D1
1101-35-  FISHER                        Aleutian Is          54.67  N 164.35  W  1094 Stratovolcano       Historical              D3
1101-36-  SHISHALDIN                    Aleutian Is          54.75  N 163.97  W  2857 Stratovolcano       Historical              D1
1101-37-  ISANOTSKI                     Aleutian Is          54.75  N 163.73  W  2446 Stratovolcano       Historical              D3
1101-38-  ROUNDTOP                      Aleutian Is          54.80  N 163.60  W  1871 Stratovolcano       Holocene                U
1101-39-  AMAK                          Aleutian Is          55.42  N 163.15  W   513 Stratovolcano       Historical              D4
1102-01-  FROSTY                        Alaska Peninsula     55.07  N 162.82  W  1920 Stratovolcanoes     Holocene                U
1102-011  DUTTON                        Alaska Peninsula     55.18  N 162.27  W  1473 Stratovolcano       Holocene                U
1102-02-  EMMONS LAKE                   Alaska Peninsula     55.33  N 162.07  W  1465 Caldera             Holocene                U
1102-03-  PAVLOF                        Alaska Peninsula     55.42  N 161.90  W  2519 Stratovolcano       Historical              D1
1102-04-  PAVLOF SISTER                 Alaska Peninsula     55.45  N 161.87  W  2142 Stratovolcano       Historical              D4
1102-05-  DANA                          Alaska Peninsula     55.62  N 161.22  W  1354 Stratovolcano       Radiocarbon             D7
1102-051  UNNAMED                       Alaska Peninsula     55.93  N 160.00  W  1555 Cinder cones        Holocene                U
1102-06-  KUPREANOF                     Alaska Peninsula     56.02  N 159.80  W  1895 Stratovolcano       Historical              D1
1102-07-  VENIAMINOF                    Alaska Peninsula     56.17  N 159.38  W  2507 Stratovolcano       Historical              D1
1102-08-  BLACK PEAK                    Alaska Peninsula     56.53  N 158.80  W  1032 Stratovolcano       Radiocarbon             D7
1102-09-  ANIAKCHAK                     Alaska Peninsula     56.88  N 158.17  W  1341 Caldera             Historical              D2
1102-10-  YANTARNI                      Alaska Peninsula     57.02  N 157.18  W  1336 Stratovolcano       Tephrochronology        D7
1102-11-  CHIGINAGAK                    Alaska Peninsula     57.13  N 157.00  W  2075 Stratovolcano       Historical              D1
1102-12-  KIALAGVIK                     Alaska Peninsula     57.38  N 156.75  W  1575 Stratovolcano       Holocene                U
1102-131  UNNAMED                       Alaska Peninsula     57.87  N 155.42  W   300 Lava dome           Holocene                U
1102-13A  UGASHIK-PEULIK                Alaska Peninsula     57.75  N 156.37  W  1474 Stratovolcano       Historical              D3
1102-13B  UKINREK MAARS                 Alaska Peninsula     57.83  N 156.52  W    91 Maars               Historical              D1
1102-14-  MARTIN                        Alaska Peninsula     58.17  N 155.35  W  1860 Stratovolcano       Historical              D2
1102-15-  MAGEIK                        Alaska Peninsula     58.20  N 155.25  W  2165 Stratovolcano       Historical              D2
1102-16-  TRIDENT                       Alaska Peninsula     58.23  N 155.08  W  1864 Stratovolcano       Historical              D1
1102-17-  KATMAI                        Alaska Peninsula     58.27  N 154.98  W  2047 Stratovolcano       Historical              D2
1102-18-  NOVARUPTA                     Alaska Peninsula     58.27  N 155.16  W   841 Caldera             Historical              D2
1102-19-  GRIGGS                        Alaska Peninsula     58.35  N 155.10  W  2317 Stratovolcano       Holocene                U
1102-20-  SNOWY                         Alaska Peninsula     58.33  N 154.68  W  2161 Stratovolcano       Fumarolic               ?
1102-21-  DENISON                       Alaska Peninsula     58.42  N 154.45  W  2318 Stratovolcano       Uncertain               ?
1102-22-  STELLER                       Alaska Peninsula     58.43  N 154.40  W  2272 Unknown             Uncertain               ?
1102-23-  KUKAK                         Alaska Peninsula     58.47  N 154.35  W  2040 Stratovolcano       Fumarolic               U
1102-24-  DEVILS DESK                   Alaska Peninsula     58.48  N 154.30  W  1954 Stratovolcano       Uncertain               ?
1102-25-  KAGUYAK                       Alaska Peninsula     58.62  N 154.05  W   901 Stratovolcano       Holocene                D6
1102-26-  FOURPEAKED                    Alaska Peninsula     58.77  N 153.68  W  2104 Stratovolcano       Uncertain               ?
1102-27-  DOUGLAS                       Alaska Peninsula     58.87  N 153.55  W  2140 Stratovolcano       Fumarolic               U
1103-01-  AUGUSTINE                     Alaska-SW            59.37  N 153.42  W  1252 Lava domes          Historical              D1
1103-02-  ILIAMNA                       Alaska-SW            60.03  N 153.08  W  3053 Stratovolcano       Historical              D2
1103-03-  REDOUBT                       Alaska-SW            60.48  N 152.75  W  3108 Stratovolcano       Historical              D1
1103-04-  SPURR                         Alaska-SW            61.30  N 152.25  W  3374 Stratovolcano       Historical              D1
1103-05-  HAYES                         Alaska-SW            61.62  N 152.48  W  2788 Stratovolcano       Radiocarbon             D6
1104-01-  ESPENBERG                     Alaska-W             66.35  N 164.33  W   243 Volcanic field      Tephrochronology        D7
1104-02-  IMURUK LAKE                   Alaska-W             65.60  N 163.92  W   610 Shield volcanoes    Radiocarbon             D6
1104-03-  KOOKOOLIGIT MOUNTAINS         Alaska-W             63.60  N 170.43  W   673 Shield volcano      Holocene                U
1104-04-  ST. MICHAEL                   Alaska-W             63.45  N 162.12  W   715 Cinder cones        Anthropology            U
1104-05-  INGAKSLUGWAT HILLS            Alaska-W             61.43  N 164.47  W   190 Cinder cones        Holocene                U
1104-06-  NUNIVAK ISLAND                Alaska-W             60.02  N 166.33  W   511 Shield volcano      Holocene                U
1104-07-  ST. PAUL ISLAND               Alaska-W             57.18  N 170.30  W   203 Cinder cones        Holocene                U
1105-001  BUZZARD CREEK                 Alaska-E             64.07  N 148.42  W   830 Tuff rings          Radiocarbon             D7
1105-01-  SANFORD                       Alaska-E             62.22  N 144.13  W  4949 Shield volcano      Holocene?               ?
1105-02-  WRANGELL                      Alaska-E             62.00  N 144.02  W  4317 Shield volcano      Historical              D2
1105-021  GORDON                        Alaska-E             62.13  N 143.08  W  2755 Cinder cones        Holocene                U
1105-03-  BONA-CHURCHILL                Alaska-E             61.38  N 141.75  W  5005 Stratovolcanoes     Radiocarbon             D6
1105-04-  EDGECUMBE                     Alaska-SE            57.05  N 135.75  W   976 Stratovolcanoes     Radiocarbon             D7
1105-05-  DUNCAN CANAL                  Alaska-SE            56.50  N 133.10  W    15 Unknown             Holocene                U
1105-06-  TLEVAK STRAIT-SUEMEZ IS.      Alaska-SE            55.25  N 133.30  W    50 Volcanic field      Holocene                U
1105-07-  REVILLAGIGEDO ISLAND          Alaska-SE            55.32  N 131.05  W   500 Cinder cones        Holocene?               ?
1200-01-  FORT SELKIRK                  Canada               62.93  N 137.38  W  1239 Volcanic field      Holocene                U
1200-02-  ALLIGATOR LAKE                Canada               60.42  N 135.42  W  2217 Volcanic field      Holocene                U
1200-03-  RUBY MOUNTAIN                 Canada               59.68  N 133.32  W  1523 Cinder cones        Historical              D3
1200-04-  HEART PEAKS                   Canada               58.60  N 131.97  W  2012 Shield volcano      Holocene                U
1200-05-  LEVEL MOUNTAIN                Canada               58.42  N 131.35  W  2190 Shield volcano      Holocene                U
1200-06-  EDZIZA                        Canada               57.72  N 130.63  W  2786 Stratovolcano       Radiocarbon             D6
1200-07-  SPECTRUM RANGE                Canada               57.43  N 130.68  W  2430 Shield volcano      Holocene                U
1200-08-  HOODOO MOUNTAIN               Canada               56.78  N 131.28  W  1820 Subglacial volcano  Holocene                U
1200-09-  ISKUT-UNUK RIVER CONES        Canada               56.58  N 130.55  W  1880 Cinder cones        Radiocarbon             D3
1200-10-  TSEAX RIVER CONE              Canada               55.12  N 128.90  W   609 Pyroclastic cone    Radiocarbon             D4
1200-11-  CROW LAGOON                   Canada               54.70  N 130.23  W   335 Pyroclastic cone    Holocene                U
1200-12-  MILBANKE SOUND GROUP          Canada               52.50  N 128.73  W   335 Cinder cones        Holocene                U
1200-13-  SATAH MOUNTAIN                Canada               52.47  N 124.70  W  1921 Volcanic field      Holocene                U
1200-14-  NAZKO                         Canada               52.90  N 123.73  W  1230 Cinder cones        Radiocarbon             D7
1200-15-  WELLS GRAY-CLEARWATER         Canada               52.33  N 120.57  W  2015 Cinder cones        Dendrochronology        D5
1200-16-  SILVERTHRONE                  Canada               51.43  N 126.30  W  3160 Caldera             Holocene                U
1200-17-  BRIDGE RIVER CONES            Canada               50.80  N 123.40  W  2500 Volcanic field      Holocene                U
1200-18-  MEAGER                        Canada               50.63  N 123.50  W  2680 Complex volcano     Radiocarbon             D7
1200-19-  GARIBALDI LAKE                Canada               49.92  N 123.03  W  2316 Volcanic field      Holocene                U
1200-20-  GARIBALDI, MT.                Canada               49.85  N 123.00  W  2678 Stratovolcano       Radiocarbon             D7
1201-01=  BAKER                         US-Washington        48.786 N 121.82  W  3285 Stratovolcano       Historical              D3
1201-02-  GLACIER PEAK                  US-Washington        48.112 N 121.113 W  3213 Stratovolcano       Tephrochronology        D4
1201-03-  RAINIER                       US-Washington        46.87  N 121.758 W  4392 Stratovolcano       Dendrochronology        D3
1201-04-  ADAMS                         US-Washington        46.206 N 121.49  W  3742 Stratovolcano       Tephrochronology        D7
1201-05-  ST. HELENS                    US-Washington        46.20  N 122.18  W  2549 Stratovolcano       Historical              D1
1201-06-  WEST CRATER                   US-Washington        45.88  N 122.08  W   914 Volcanic field      Radiocarbon             D7
1201-07-  INDIAN HEAVEN                 US-Washington        45.93  N 121.82  W  1513 Shield volcanoes    Radiocarbon             D7
1202-01-  HOOD                          US-Oregon            45.374 N 121.694 W  3426 Stratovolcano       Historical              D3
1202-02-  JEFFERSON                     US-Oregon            44.692 N 121.80  W  3199 Stratovolcano       Varve Count             D6
1202-03-  BLUE LAKE CRATER              US-Oregon            44.42  N 121.77  W  1230 Maar                Radiocarbon             D7
1202-04-  SAND MOUNTAIN FIELD           US-Oregon            44.38  N 121.93  W  1664 Cinder cones        Radiocarbon             D6
1202-05-  WASHINGTON                    US-Oregon            44.332 N 121.837 W  2376 Shield volcano      Radiocarbon             D6
1202-06-  BELKNAP                       US-Oregon            44.285 N 121.841 W  2095 Shield volcanoes    Radiocarbon             D6
1202-07-  NORTH SISTER FIELD            US-Oregon            44.17  N 121.77  W  3074 Complex volcano     Radiocarbon             D6
1202-08-  SOUTH SISTER                  US-Oregon            44.10  N 121.77  W  3157 Complex volcano     Radiocarbon             D7
1202-09-  BACHELOR                      US-Oregon            43.979 N 121.688 W  2763 Stratovolcano       Tephrochronology        D7
1202-10-  DAVIS LAKE                    US-Oregon            43.57  N 121.82  W  2163 Volcanic field      Radiocarbon             D7
1202-11-  NEWBERRY VOLCANO              US-Oregon            43.722 N 121.229 W  2434 Shield volcano      Radiocarbon             D6
1202-12-  DEVILS GARDEN                 US-Oregon            43.512 N 120.861 W  1698 Volcanic field      Holocene?               ?
1202-13-  SQUAW RIDGE FIELD             US-Oregon            43.472 N 120.754 W  1711 Volcanic field      Holocene?               ?
1202-14-  FOUR CRATERS LAVA FIELD       US-Oregon            43.361 N 120.669 W  1501 Volcanic field      Holocene?               ?
1202-15-  CINNAMON BUTTE                US-Oregon            43.241 N 122.108 W  1956 Cinder cones        Holocene?               ?
1202-16-  CRATER LAKE                   US-Oregon            42.93  N 122.12  W  2487 Caldera             Radiocarbon             D7
1202-161  IMAGINATION PEAK              US-Oregon            42.552 N 122.201 W  1986 Pyroclastic cone    Holocene?               ?
1202-17-  DIAMOND CRATERS               US-Oregon            43.10  N 118.75  W  1435 Volcanic field      Holocene?               ?
1202-18-  SADDLE BUTTE                  US-Oregon            43.00  N 117.80  W  1700 Volcanic field      Holocene?               ?
1202-19-  JORDAN CRATERS                US-Oregon            43.03  N 117.42  W  1473 Volcanic field      Holocene                U
1202-20-  JACKIES BUTTE                 US-Oregon            43.606 N 117.589 W  1420 Volcanic field      Holocene?               ?
1203-01-  SHASTA                        US-California        41.42  N 122.20  W  4317 Stratovolcano       Historical              D4
1203-02-  MEDICINE LAKE                 US-California        41.58  N 121.57  W  2412 Shield volcano      Radiocarbon             D6
1203-03-  BRUSHY BUTTE                  US-California        41.178 N 121.443 W  1174 Shield volcano      Holocene?               ?
1203-04-  BIG CAVE                      US-California        40.955 N 121.365 W  1259 Shield volcano      Holocene?               ?
1203-05-  TWIN BUTTES                   US-California        40.78  N 121.60  W  1631 Cinder cones        Holocene?               ?
1203-06-  TUMBLE BUTTES                 US-California        40.68  N 121.55  W  2191 Cinder cones        Holocene?               ?
1203-07-  POTATO BUTTE                  US-California        40.63  N 121.43  W  1532 Shield volcanoes    Holocene?               ?
1203-08-  LASSEN VOLC CENTER            US-Calif             40.492 N 121.508 W  3187 Stratovolcano       Historical              D2
1203-09-  EAGLE LAKE FIELD              US-California        40.63  N 120.83  W  1652 Fissure vents       Holocene?               ?
1203-10-  CLEAR LAKE                    US-California        38.97  N 122.77  W  1439 Volcanic field      Holocene                U
1203-11-  MONO LAKE VOLC FIELD          US-Calif             38.00  N 119.03  W  2121 Cinder cones        Tephrochronology        D4
1203-12-  MONO CRATERS                  US-California        37.88  N 119.00  W  2796 Lava domes          Radiocarbon             D6
